company_id,company_name,sales_person_id,assigned_sales_person,company_size,industry,website_visits,demo_requested,source,response_time_hours,days_since_last_contact,converted
CMP-1007,Acme Corp,SP-02,Priya Menon,Small,SaaS,20,No,Cold Outreach,8.5,11,0
CMP-1008,Globex Corporation,SP-04,Divya Reddy,Small,Manufacturing,2,Yes,Organic,4.0,1,0
CMP-1009,Initech LLC,SP-02,Priya Menon,Small,SaaS,34,No,Organic,10.9,21,0
CMP-1010,Umbrella Corp,SP-02,Priya Menon,Small,SaaS,5,No,Paid,8.2,9,0
CMP-1011,Veer Technologies,SP-05,Karthik S,Small,Finance,6,No,Cold Outreach,7.1,2,0
CMP-1012,Pied Piper,SP-02,Priya Menon,Small,SaaS,18,Yes,Organic,19.6,5,1
CMP-1013,Hooli Inc,SP-05,Karthik S,Mid,Finance,16,No,Organic,5.1,2,1
CMP-1014,Stark Industries,SP-03,Arjun Nair,Small,Healthcare,2,No,Paid,17.9,3,0
CMP-1015,Wayne Enterprises,SP-03,Arjun Nair,Mid,Healthcare,10,No,Organic,37.8,10,0
CMP-1016,Soylent Corp,SP-03,Arjun Nair,Mid,Healthcare,7,No,Organic,26.6,3,0
CMP-1017,Wonka Industries,SP-04,Divya Reddy,Enterprise,Manufacturing,47,Yes,Cold Outreach,23.4,6,0
CMP-1018,Cyberdyne Systems,SP-01,Rahul Kumar,Small,Retail,19,Yes,Referral,4.9,15,1
CMP-1019,Tyrell Corporation,SP-02,Priya Menon,Enterprise,SaaS,6,No,Referral,28.6,5,0
CMP-1020,Aperture Science,SP-03,Arjun Nair,Small,Healthcare,17,No,Paid,13.2,6,0
CMP-1021,Sterling Cooper,SP-01,Rahul Kumar,Small,Retail,5,No,Cold Outreach,45.1,6,0
CMP-1022,Dunder Mifflin,SP-03,Arjun Nair,Small,Healthcare,15,Yes,Cold Outreach,5.0,15,0
CMP-1023,Gekko & Co,SP-03,Arjun Nair,Mid,Healthcare,22,No,Organic,7.2,13,0
CMP-1024,Oscorp Industries,SP-02,Priya Menon,Small,SaaS,5,No,Organic,17.0,7,0
CMP-1025,Vandelay Industries,SP-03,Arjun Nair,Small,Healthcare,5,No,Paid,33.0,20,0
CMP-1026,Bluth Company,SP-03,Arjun Nair,Small,Healthcare,7,Yes,Organic,41.9,2,0
CMP-1027,Sloan & Partners,SP-05,Karthik S,Enterprise,Finance,12,No,Referral,13.6,16,1
CMP-1028,Summit Solutions,SP-05,Karthik S,Enterprise,Finance,19,No,Paid,19.4,2,0
CMP-1029,Nexus Logistics,SP-04,Divya Reddy,Enterprise,Manufacturing,1,No,Cold Outreach,25.0,18,0
CMP-1030,Pinnacle Capital,SP-03,Arjun Nair,Enterprise,Healthcare,5,Yes,Organic,18.2,1,1
CMP-1031,Horizon Healthcare,SP-02,Priya Menon,Enterprise,SaaS,8,No,Organic,34.6,6,1
CMP-1032,Cascade Retail,SP-02,Priya Menon,Mid,SaaS,7,No,Organic,32.7,9,0
CMP-1033,Omni Consumer Products,SP-02,Priya Menon,Small,SaaS,7,No,Referral,4.5,11,1
CMP-1034,Virtucon,SP-05,Karthik S,Small,Finance,5,No,Cold Outreach,2.3,10,0
CMP-1035,Ansel Manufacturing,SP-04,Divya Reddy,Enterprise,Manufacturing,15,No,Referral,14.3,20,0
CMP-1001,Davis and Sons,SP-01,Rahul Kumar,Mid,Retail,10,No,Referral,5.6,1,0
CMP-1002,Blake and Sons,SP-05,Karthik S,Mid,Finance,48,No,Paid,14.4,2,0
CMP-1003,Doyle Ltd,SP-03,Arjun Nair,Mid,Healthcare,2,No,Referral,7.0,3,0
CMP-1004,Hernandez Ltd,SP-05,Karthik S,Small,Finance,52,No,Organic,3.4,3,1
CMP-1005,Diaz-Frederick,SP-01,Rahul Kumar,Small,Retail,4,No,Cold Outreach,0.5,11,0
CMP-1006,CloudNine SaaS,SP-02,Priya Menon,Small,SaaS,7,Yes,Referral,28.0,9,0
CMP-1007,Acme Corp,SP-04,Divya Reddy,Small,Manufacturing,2,No,Referral,14.0,30,0
CMP-1008,Globex Corporation,SP-05,Karthik S,Mid,Finance,5,No,Cold Outreach,55.6,4,0
CMP-1009,Initech LLC,SP-02,Priya Menon,Enterprise,SaaS,9,Yes,Paid,0.5,3,1
CMP-1010,Umbrella Corp,SP-02,Priya Menon,Small,SaaS,15,Yes,Cold Outreach,25.2,11,0
CMP-1011,Veer Technologies,SP-02,Priya Menon,Small,SaaS,33,No,Cold Outreach,34.8,1,0
CMP-1012,Pied Piper,SP-02,Priya Menon,Small,SaaS,2,No,Cold Outreach,67.0,3,1
CMP-1013,Hooli Inc,SP-03,Arjun Nair,Enterprise,Healthcare,5,No,Organic,8.9,4,1
CMP-1014,Stark Industries,SP-04,Divya Reddy,Small,Manufacturing,11,No,Organic,8.2,3,0
CMP-1015,Wayne Enterprises,SP-03,Arjun Nair,Mid,Healthcare,4,No,Paid,61.6,7,0
CMP-1016,Soylent Corp,SP-05,Karthik S,Mid,Finance,7,No,Organic,0.5,6,1
CMP-1017,Wonka Industries,SP-03,Arjun Nair,Mid,Healthcare,1,No,Cold Outreach,37.2,8,0
CMP-1018,Cyberdyne Systems,SP-01,Rahul Kumar,Small,Retail,26,No,Paid,26.9,17,0
CMP-1019,Tyrell Corporation,SP-03,Arjun Nair,Small,Healthcare,6,No,Cold Outreach,2.4,25,0
CMP-1020,Aperture Science,SP-05,Karthik S,Mid,Finance,14,Yes,Paid,21.6,15,0
CMP-1021,Sterling Cooper,SP-01,Rahul Kumar,Small,Retail,26,No,Referral,18.7,26,1
CMP-1022,Dunder Mifflin,SP-02,Priya Menon,Small,SaaS,6,Yes,Paid,7.5,20,1
CMP-1023,Gekko & Co,SP-02,Priya Menon,Mid,SaaS,1,Yes,Paid,35.1,22,1
CMP-1024,Oscorp Industries,SP-05,Karthik S,Mid,Finance,18,No,Cold Outreach,26.7,19,0
CMP-1025,Vandelay Industries,SP-01,Rahul Kumar,Small,Retail,10,No,Referral,10.3,8,0
CMP-1026,Bluth Company,SP-04,Divya Reddy,Small,Manufacturing,3,No,Cold Outreach,12.6,12,0
CMP-1027,Sloan & Partners,SP-01,Rahul Kumar,Mid,Retail,30,No,Paid,2.7,3,1
CMP-1028,Summit Solutions,SP-02,Priya Menon,Enterprise,SaaS,3,No,Organic,4.8,7,1
CMP-1029,Nexus Logistics,SP-03,Arjun Nair,Small,Healthcare,24,Yes,Organic,27.9,12,1
CMP-1030,Pinnacle Capital,SP-05,Karthik S,Small,Finance,20,No,Organic,14.7,10,1
CMP-1031,Horizon Healthcare,SP-05,Karthik S,Enterprise,Finance,4,No,Organic,14.3,6,0
CMP-1032,Cascade Retail,SP-02,Priya Menon,Mid,SaaS,7,Yes,Organic,21.0,5,1
CMP-1033,Omni Consumer Products,SP-02,Priya Menon,Mid,SaaS,26,No,Organic,12.7,1,0
CMP-1034,Virtucon,SP-03,Arjun Nair,Mid,Healthcare,3,Yes,Referral,39.9,30,1
CMP-1035,Ansel Manufacturing,SP-02,Priya Menon,Mid,SaaS,5,Yes,Organic,29.7,8,1
CMP-1001,Davis and Sons,SP-04,Divya Reddy,Small,Manufacturing,12,No,Organic,21.1,4,0
CMP-1002,Blake and Sons,SP-02,Priya Menon,Small,SaaS,13,Yes,Paid,0.5,8,1
CMP-1003,Doyle Ltd,SP-03,Arjun Nair,Enterprise,Healthcare,11,No,Paid,42.3,4,0
CMP-1004,Hernandez Ltd,SP-03,Arjun Nair,Small,Healthcare,9,Yes,Referral,30.9,17,1
CMP-1005,Diaz-Frederick,SP-05,Karthik S,Mid,Finance,23,No,Cold Outreach,28.2,22,0
CMP-1006,CloudNine SaaS,SP-04,Divya Reddy,Small,Manufacturing,6,No,Organic,30.9,6,0
CMP-1007,Acme Corp,SP-02,Priya Menon,Small,SaaS,17,Yes,Organic,14.5,5,0
CMP-1008,Globex Corporation,SP-02,Priya Menon,Small,SaaS,11,No,Organic,13.0,6,0
CMP-1009,Initech LLC,SP-03,Arjun Nair,Mid,Healthcare,2,Yes,Organic,2.6,10,1
CMP-1010,Umbrella Corp,SP-02,Priya Menon,Small,SaaS,24,Yes,Cold Outreach,9.5,3,1
CMP-1011,Veer Technologies,SP-03,Arjun Nair,Small,Healthcare,28,Yes,Paid,39.1,16,1
CMP-1012,Pied Piper,SP-02,Priya Menon,Small,SaaS,4,No,Organic,12.7,30,0
CMP-1013,Hooli Inc,SP-02,Priya Menon,Enterprise,SaaS,5,Yes,Referral,46.8,4,1
CMP-1014,Stark Industries,SP-05,Karthik S,Mid,Finance,16,Yes,Paid,26.5,23,1
CMP-1015,Wayne Enterprises,SP-04,Divya Reddy,Small,Manufacturing,7,Yes,Paid,17.0,2,1
CMP-1016,Soylent Corp,SP-02,Priya Menon,Mid,SaaS,58,No,Paid,44.2,6,1
CMP-1017,Wonka Industries,SP-02,Priya Menon,Small,SaaS,7,No,Organic,10.2,11,0
CMP-1018,Cyberdyne Systems,SP-05,Karthik S,Mid,Finance,6,Yes,Referral,118.4,2,1
CMP-1019,Tyrell Corporation,SP-05,Karthik S,Enterprise,Finance,5,No,Referral,7.3,5,0
CMP-1020,Aperture Science,SP-03,Arjun Nair,Mid,Healthcare,1,No,Cold Outreach,21.1,26,0
CMP-1021,Sterling Cooper,SP-01,Rahul Kumar,Mid,Retail,26,Yes,Organic,31.6,28,0
CMP-1022,Dunder Mifflin,SP-02,Priya Menon,Small,SaaS,8,Yes,Cold Outreach,28.1,7,0
CMP-1023,Gekko & Co,SP-02,Priya Menon,Small,SaaS,12,No,Referral,40.8,20,1
CMP-1024,Oscorp Industries,SP-03,Arjun Nair,Small,Healthcare,11,No,Paid,10.3,25,0
CMP-1025,Vandelay Industries,SP-02,Priya Menon,Mid,SaaS,2,Yes,Cold Outreach,9.7,5,1
CMP-1026,Bluth Company,SP-05,Karthik S,Mid,Finance,5,No,Organic,28.1,13,0
CMP-1027,Sloan & Partners,SP-02,Priya Menon,Small,SaaS,22,No,Organic,16.3,1,0
CMP-1028,Summit Solutions,SP-03,Arjun Nair,Small,Healthcare,35,No,Organic,58.5,16,0
CMP-1029,Nexus Logistics,SP-03,Arjun Nair,Mid,Healthcare,12,No,Referral,103.2,14,1
CMP-1030,Pinnacle Capital,SP-02,Priya Menon,Enterprise,SaaS,8,No,Organic,42.4,6,0
CMP-1031,Horizon Healthcare,SP-02,Priya Menon,Mid,SaaS,22,Yes,Referral,21.7,10,1
CMP-1032,Cascade Retail,SP-01,Rahul Kumar,Small,Retail,4,Yes,Paid,26.4,10,1
CMP-1033,Omni Consumer Products,SP-01,Rahul Kumar,Small,Retail,5,No,Paid,11.9,20,0
CMP-1034,Virtucon,SP-01,Rahul Kumar,Small,Retail,33,Yes,Referral,20.6,4,0
CMP-1035,Ansel Manufacturing,SP-03,Arjun Nair,Small,Healthcare,5,No,Paid,45.8,10,0
CMP-1001,Davis and Sons,SP-03,Arjun Nair,Small,Healthcare,1,No,Paid,26.0,9,0
CMP-1002,Blake and Sons,SP-02,Priya Menon,Mid,SaaS,11,Yes,Organic,2.0,6,1
CMP-1003,Doyle Ltd,SP-04,Divya Reddy,Small,Manufacturing,5,No,Referral,25.1,11,0
CMP-1004,Hernandez Ltd,SP-03,Arjun Nair,Small,Healthcare,35,No,Paid,21.3,3,0
CMP-1005,Diaz-Frederick,SP-05,Karthik S,Small,Finance,9,Yes,Organic,91.3,2,0
CMP-1006,CloudNine SaaS,SP-03,Arjun Nair,Enterprise,Healthcare,7,No,Referral,10.0,4,0
CMP-1007,Acme Corp,SP-03,Arjun Nair,Mid,Healthcare,6,Yes,Organic,1.3,3,1
CMP-1008,Globex Corporation,SP-04,Divya Reddy,Small,Manufacturing,13,Yes,Organic,49.3,7,1
CMP-1009,Initech LLC,SP-05,Karthik S,Mid,Finance,2,No,Referral,13.3,5,1
CMP-1010,Umbrella Corp,SP-04,Divya Reddy,Small,Manufacturing,16,Yes,Paid,44.9,14,1
CMP-1011,Veer Technologies,SP-05,Karthik S,Small,Finance,4,No,Cold Outreach,0.7,6,0
CMP-1012,Pied Piper,SP-03,Arjun Nair,Enterprise,Healthcare,10,Yes,Cold Outreach,9.1,9,0
CMP-1013,Hooli Inc,SP-02,Priya Menon,Enterprise,SaaS,3,No,Organic,46.0,15,0
CMP-1014,Stark Industries,SP-05,Karthik S,Mid,Finance,9,Yes,Organic,3.4,22,0
CMP-1015,Wayne Enterprises,SP-03,Arjun Nair,Small,Healthcare,17,No,Paid,34.6,13,0
CMP-1016,Soylent Corp,SP-05,Karthik S,Small,Finance,17,No,Paid,3.6,6,1
CMP-1017,Wonka Industries,SP-03,Arjun Nair,Small,Healthcare,1,No,Paid,29.1,8,0
CMP-1018,Cyberdyne Systems,SP-02,Priya Menon,Small,SaaS,6,No,Cold Outreach,37.7,4,0
CMP-1019,Tyrell Corporation,SP-02,Priya Menon,Small,SaaS,21,Yes,Organic,30.3,29,1
CMP-1020,Aperture Science,SP-05,Karthik S,Mid,Finance,8,No,Paid,102.4,28,0
CMP-1021,Sterling Cooper,SP-05,Karthik S,Enterprise,Finance,28,No,Referral,78.3,6,0
CMP-1022,Dunder Mifflin,SP-01,Rahul Kumar,Mid,Retail,17,No,Organic,7.5,15,0
CMP-1023,Gekko & Co,SP-05,Karthik S,Mid,Finance,12,No,Paid,5.3,33,0
CMP-1024,Oscorp Industries,SP-05,Karthik S,Mid,Finance,7,No,Paid,18.9,8,0
CMP-1025,Vandelay Industries,SP-05,Karthik S,Small,Finance,2,No,Organic,22.3,11,0
CMP-1026,Bluth Company,SP-03,Arjun Nair,Enterprise,Healthcare,6,No,Referral,41.2,20,0
CMP-1027,Sloan & Partners,SP-02,Priya Menon,Small,SaaS,24,Yes,Organic,1.9,4,1
CMP-1028,Summit Solutions,SP-04,Divya Reddy,Small,Manufacturing,1,No,Referral,12.6,2,0
CMP-1029,Nexus Logistics,SP-04,Divya Reddy,Mid,Manufacturing,1,No,Referral,40.4,24,0
CMP-1030,Pinnacle Capital,SP-04,Divya Reddy,Enterprise,Manufacturing,2,No,Cold Outreach,77.2,12,0
CMP-1031,Horizon Healthcare,SP-05,Karthik S,Enterprise,Finance,8,No,Referral,1.9,7,0
CMP-1032,Cascade Retail,SP-03,Arjun Nair,Mid,Healthcare,35,Yes,Cold Outreach,12.4,1,1
CMP-1033,Omni Consumer Products,SP-01,Rahul Kumar,Mid,Retail,2,Yes,Cold Outreach,21.4,8,0
CMP-1034,Virtucon,SP-01,Rahul Kumar,Enterprise,Retail,27,No,Paid,32.0,7,0
CMP-1035,Ansel Manufacturing,SP-05,Karthik S,Enterprise,Finance,6,Yes,Referral,2.5,7,1
CMP-1001,Davis and Sons,SP-03,Arjun Nair,Small,Healthcare,15,No,Referral,59.1,7,0
CMP-1002,Blake and Sons,SP-05,Karthik S,Small,Finance,13,Yes,Organic,8.7,15,1
CMP-1003,Doyle Ltd,SP-02,Priya Menon,Small,SaaS,2,No,Referral,17.0,12,0
CMP-1004,Hernandez Ltd,SP-02,Priya Menon,Enterprise,SaaS,4,Yes,Organic,8.2,4,1
CMP-1005,Diaz-Frederick,SP-05,Karthik S,Mid,Finance,5,Yes,Referral,18.7,1,1
CMP-1006,CloudNine SaaS,SP-01,Rahul Kumar,Small,Retail,2,No,Referral,31.6,10,0
CMP-1007,Acme Corp,SP-02,Priya Menon,Small,SaaS,10,No,Paid,20.0,30,1
CMP-1008,Globex Corporation,SP-04,Divya Reddy,Enterprise,Manufacturing,2,Yes,Cold Outreach,16.4,19,1
CMP-1009,Initech LLC,SP-02,Priya Menon,Mid,SaaS,16,Yes,Organic,10.4,4,1
CMP-1010,Umbrella Corp,SP-05,Karthik S,Mid,Finance,2,No,Referral,11.1,11,1
CMP-1011,Veer Technologies,SP-01,Rahul Kumar,Small,Retail,7,Yes,Referral,68.5,15,0
CMP-1012,Pied Piper,SP-04,Divya Reddy,Small,Manufacturing,18,No,Referral,30.3,5,0
CMP-1013,Hooli Inc,SP-01,Rahul Kumar,Mid,Retail,8,No,Paid,18.7,19,0
CMP-1014,Stark Industries,SP-01,Rahul Kumar,Small,Retail,24,No,Referral,46.6,2,0
CMP-1015,Wayne Enterprises,SP-02,Priya Menon,Enterprise,SaaS,19,No,Organic,4.3,20,1
CMP-1016,Soylent Corp,SP-04,Divya Reddy,Mid,Manufacturing,3,Yes,Paid,16.9,8,0
CMP-1017,Wonka Industries,SP-03,Arjun Nair,Mid,Healthcare,3,Yes,Referral,49.6,1,1
CMP-1018,Cyberdyne Systems,SP-05,Karthik S,Mid,Finance,5,Yes,Cold Outreach,8.6,9,1
CMP-1019,Tyrell Corporation,SP-01,Rahul Kumar,Mid,Retail,4,No,Cold Outreach,19.1,30,1
CMP-1020,Aperture Science,SP-04,Divya Reddy,Small,Manufacturing,1,Yes,Paid,14.8,7,0
CMP-1021,Sterling Cooper,SP-02,Priya Menon,Mid,SaaS,5,Yes,Referral,12.5,3,1
CMP-1022,Dunder Mifflin,SP-03,Arjun Nair,Small,Healthcare,14,No,Organic,2.8,7,0
CMP-1023,Gekko & Co,SP-02,Priya Menon,Mid,SaaS,9,No,Paid,19.1,9,0
CMP-1024,Oscorp Industries,SP-04,Divya Reddy,Enterprise,Manufacturing,23,No,Organic,42.3,18,1
CMP-1025,Vandelay Industries,SP-02,Priya Menon,Mid,SaaS,5,No,Organic,6.3,1,1
CMP-1026,Bluth Company,SP-02,Priya Menon,Small,SaaS,6,No,Organic,1.1,36,0
CMP-1027,Sloan & Partners,SP-05,Karthik S,Small,Finance,12,Yes,Paid,5.0,20,1
CMP-1028,Summit Solutions,SP-01,Rahul Kumar,Small,Retail,6,No,Referral,0.5,14,0
CMP-1029,Nexus Logistics,SP-01,Rahul Kumar,Enterprise,Retail,29,No,Cold Outreach,10.7,7,1
CMP-1030,Pinnacle Capital,SP-02,Priya Menon,Enterprise,SaaS,21,No,Cold Outreach,50.9,4,0
CMP-1031,Horizon Healthcare,SP-02,Priya Menon,Small,SaaS,20,No,Referral,23.5,1,1
CMP-1032,Cascade Retail,SP-05,Karthik S,Small,Finance,1,No,Paid,4.7,11,0
CMP-1033,Omni Consumer Products,SP-05,Karthik S,Mid,Finance,3,No,Cold Outreach,32.0,9,1
CMP-1034,Virtucon,SP-05,Karthik S,Small,Finance,12,Yes,Organic,4.2,8,1
CMP-1035,Ansel Manufacturing,SP-03,Arjun Nair,Small,Healthcare,3,No,Referral,30.6,8,0
CMP-1001,Davis and Sons,SP-03,Arjun Nair,Small,Healthcare,14,Yes,Cold Outreach,14.8,23,0
CMP-1002,Blake and Sons,SP-01,Rahul Kumar,Enterprise,Retail,33,No,Organic,44.7,6,0
CMP-1003,Doyle Ltd,SP-04,Divya Reddy,Mid,Manufacturing,11,Yes,Organic,10.2,5,1
CMP-1004,Hernandez Ltd,SP-02,Priya Menon,Small,SaaS,1,No,Organic,74.1,2,1
CMP-1005,Diaz-Frederick,SP-03,Arjun Nair,Mid,Healthcare,22,Yes,Referral,16.9,12,1
CMP-1006,CloudNine SaaS,SP-02,Priya Menon,Enterprise,SaaS,10,No,Referral,10.0,10,0
CMP-1007,Acme Corp,SP-04,Divya Reddy,Mid,Manufacturing,2,Yes,Paid,1.3,5,1
CMP-1008,Globex Corporation,SP-04,Divya Reddy,Mid,Manufacturing,3,Yes,Organic,19.0,2,1
CMP-1009,Initech LLC,SP-04,Divya Reddy,Enterprise,Manufacturing,7,No,Organic,37.6,8,0
CMP-1010,Umbrella Corp,SP-05,Karthik S,Mid,Finance,6,No,Organic,10.1,3,0
CMP-1011,Veer Technologies,SP-04,Divya Reddy,Small,Manufacturing,1,No,Organic,35.7,17,0
CMP-1012,Pied Piper,SP-04,Divya Reddy,Small,Manufacturing,4,No,Referral,2.6,41,1
CMP-1013,Hooli Inc,SP-01,Rahul Kumar,Mid,Retail,3,No,Referral,1.8,5,1
CMP-1014,Stark Industries,SP-05,Karthik S,Small,Finance,25,Yes,Referral,11.7,2,1
CMP-1015,Wayne Enterprises,SP-03,Arjun Nair,Small,Healthcare,3,No,Organic,0.5,6,0
CMP-1016,Soylent Corp,SP-03,Arjun Nair,Mid,Healthcare,2,No,Paid,26.8,16,0
CMP-1017,Wonka Industries,SP-02,Priya Menon,Mid,SaaS,3,Yes,Organic,6.1,8,1
CMP-1018,Cyberdyne Systems,SP-02,Priya Menon,Enterprise,SaaS,21,No,Referral,7.1,4,1
CMP-1019,Tyrell Corporation,SP-04,Divya Reddy,Small,Manufacturing,3,No,Organic,36.6,7,0
CMP-1020,Aperture Science,SP-02,Priya Menon,Small,SaaS,11,No,Paid,1.7,8,0
CMP-1021,Sterling Cooper,SP-02,Priya Menon,Mid,SaaS,21,No,Paid,14.4,4,0
CMP-1022,Dunder Mifflin,SP-04,Divya Reddy,Small,Manufacturing,7,No,Cold Outreach,45.0,6,0
CMP-1023,Gekko & Co,SP-04,Divya Reddy,Small,Manufacturing,20,No,Paid,5.8,13,1
CMP-1024,Oscorp Industries,SP-02,Priya Menon,Small,SaaS,8,No,Organic,19.4,3,1
CMP-1025,Vandelay Industries,SP-02,Priya Menon,Small,SaaS,9,Yes,Paid,7.6,2,0
CMP-1026,Bluth Company,SP-05,Karthik S,Mid,Finance,16,Yes,Referral,81.3,18,1
CMP-1027,Sloan & Partners,SP-02,Priya Menon,Small,SaaS,17,No,Organic,36.7,14,0
CMP-1028,Summit Solutions,SP-02,Priya Menon,Mid,SaaS,13,Yes,Paid,0.8,20,1
CMP-1029,Nexus Logistics,SP-03,Arjun Nair,Small,Healthcare,5,Yes,Referral,64.8,5,1
CMP-1030,Pinnacle Capital,SP-04,Divya Reddy,Mid,Manufacturing,4,Yes,Organic,114.9,3,0
CMP-1031,Horizon Healthcare,SP-02,Priya Menon,Enterprise,SaaS,36,No,Cold Outreach,5.8,11,1
CMP-1032,Cascade Retail,SP-02,Priya Menon,Enterprise,SaaS,5,Yes,Referral,13.1,16,1
CMP-1033,Omni Consumer Products,SP-01,Rahul Kumar,Mid,Retail,12,No,Paid,12.0,12,1
CMP-1034,Virtucon,SP-04,Divya Reddy,Mid,Manufacturing,3,No,Organic,0.5,3,0
CMP-1035,Ansel Manufacturing,SP-02,Priya Menon,Small,SaaS,11,No,Paid,24.9,6,1
CMP-1001,Davis and Sons,SP-02,Priya Menon,Mid,SaaS,14,No,Organic,37.4,14,0
CMP-1002,Blake and Sons,SP-03,Arjun Nair,Enterprise,Healthcare,22,Yes,Organic,36.0,32,1
CMP-1003,Doyle Ltd,SP-05,Karthik S,Mid,Finance,6,No,Paid,33.4,12,0
CMP-1004,Hernandez Ltd,SP-04,Divya Reddy,Mid,Manufacturing,10,No,Paid,26.0,6,1
CMP-1005,Diaz-Frederick,SP-01,Rahul Kumar,Small,Retail,1,No,Organic,6.7,14,0
CMP-1006,CloudNine SaaS,SP-01,Rahul Kumar,Enterprise,Retail,15,Yes,Organic,12.5,19,1
CMP-1007,Acme Corp,SP-03,Arjun Nair,Mid,Healthcare,44,Yes,Referral,20.5,20,1
CMP-1008,Globex Corporation,SP-03,Arjun Nair,Small,Healthcare,3,No,Paid,17.7,28,0
CMP-1009,Initech LLC,SP-02,Priya Menon,Mid,SaaS,3,No,Paid,4.6,4,0
CMP-1010,Umbrella Corp,SP-02,Priya Menon,Small,SaaS,2,Yes,Referral,11.2,13,1
CMP-1011,Veer Technologies,SP-03,Arjun Nair,Small,Healthcare,34,Yes,Paid,26.9,23,0
CMP-1012,Pied Piper,SP-02,Priya Menon,Small,SaaS,2,No,Referral,30.5,14,0
CMP-1013,Hooli Inc,SP-03,Arjun Nair,Mid,Healthcare,1,Yes,Cold Outreach,11.2,2,0
CMP-1014,Stark Industries,SP-05,Karthik S,Enterprise,Finance,1,Yes,Cold Outreach,0.7,4,0
CMP-1015,Wayne Enterprises,SP-03,Arjun Nair,Small,Healthcare,34,Yes,Paid,5.7,1,1
CMP-1016,Soylent Corp,SP-01,Rahul Kumar,Small,Retail,12,No,Referral,2.3,6,1
CMP-1017,Wonka Industries,SP-01,Rahul Kumar,Enterprise,Retail,2,Yes,Cold Outreach,0.5,4,1
CMP-1018,Cyberdyne Systems,SP-03,Arjun Nair,Mid,Healthcare,17,No,Cold Outreach,1.3,1,0
CMP-1019,Tyrell Corporation,SP-02,Priya Menon,Small,SaaS,4,No,Paid,13.9,8,0
CMP-1020,Aperture Science,SP-02,Priya Menon,Small,SaaS,6,No,Organic,33.9,11,0
CMP-1021,Sterling Cooper,SP-03,Arjun Nair,Mid,Healthcare,10,No,Paid,20.0,13,0
CMP-1022,Dunder Mifflin,SP-02,Priya Menon,Mid,SaaS,45,No,Organic,1.5,6,1
CMP-1023,Gekko & Co,SP-04,Divya Reddy,Mid,Manufacturing,13,No,Cold Outreach,22.2,4,1
CMP-1024,Oscorp Industries,SP-03,Arjun Nair,Enterprise,Healthcare,5,Yes,Paid,40.6,6,1
CMP-1025,Vandelay Industries,SP-04,Divya Reddy,Mid,Manufacturing,24,No,Organic,70.4,6,0
CMP-1026,Bluth Company,SP-05,Karthik S,Small,Finance,12,No,Organic,48.2,1,0
CMP-1027,Sloan & Partners,SP-04,Divya Reddy,Mid,Manufacturing,16,No,Cold Outreach,9.7,7,0
CMP-1028,Summit Solutions,SP-02,Priya Menon,Small,SaaS,4,Yes,Organic,0.7,25,1
CMP-1029,Nexus Logistics,SP-02,Priya Menon,Mid,SaaS,27,No,Cold Outreach,26.8,1,1
CMP-1030,Pinnacle Capital,SP-01,Rahul Kumar,Enterprise,Retail,6,No,Referral,8.3,9,0
CMP-1031,Horizon Healthcare,SP-02,Priya Menon,Enterprise,SaaS,10,No,Organic,23.2,3,1
CMP-1032,Cascade Retail,SP-01,Rahul Kumar,Mid,Retail,8,No,Cold Outreach,12.7,8,0
CMP-1033,Omni Consumer Products,SP-04,Divya Reddy,Small,Manufacturing,5,Yes,Paid,0.9,9,1
CMP-1034,Virtucon,SP-03,Arjun Nair,Small,Healthcare,17,No,Referral,53.9,28,0
CMP-1035,Ansel Manufacturing,SP-05,Karthik S,Mid,Finance,4,Yes,Cold Outreach,14.0,1,0
CMP-1001,Davis and Sons,SP-03,Arjun Nair,Mid,Healthcare,9,Yes,Referral,22.7,13,1
CMP-1002,Blake and Sons,SP-02,Priya Menon,Mid,SaaS,3,No,Organic,45.1,18,0
CMP-1003,Doyle Ltd,SP-04,Divya Reddy,Mid,Manufacturing,3,No,Organic,23.1,40,0
CMP-1004,Hernandez Ltd,SP-02,Priya Menon,Mid,SaaS,9,No,Organic,4.4,4,0
CMP-1005,Diaz-Frederick,SP-05,Karthik S,Mid,Finance,3,Yes,Organic,22.8,1,0
CMP-1006,CloudNine SaaS,SP-02,Priya Menon,Small,SaaS,16,Yes,Cold Outreach,41.3,7,0
CMP-1007,Acme Corp,SP-03,Arjun Nair,Mid,Healthcare,4,No,Cold Outreach,14.8,1,0
CMP-1008,Globex Corporation,SP-03,Arjun Nair,Small,Healthcare,10,Yes,Referral,15.2,26,1
CMP-1009,Initech LLC,SP-04,Divya Reddy,Mid,Manufacturing,9,No,Referral,11.9,22,0
CMP-1010,Umbrella Corp,SP-02,Priya Menon,Small,SaaS,7,Yes,Referral,6.3,24,0
CMP-1011,Veer Technologies,SP-03,Arjun Nair,Mid,Healthcare,6,No,Paid,3.2,6,0
CMP-1012,Pied Piper,SP-05,Karthik S,Mid,Finance,2,No,Paid,6.7,3,0
CMP-1013,Hooli Inc,SP-05,Karthik S,Mid,Finance,16,No,Referral,15.3,5,0
CMP-1014,Stark Industries,SP-05,Karthik S,Mid,Finance,25,Yes,Cold Outreach,3.5,10,1
CMP-1015,Wayne Enterprises,SP-01,Rahul Kumar,Small,Retail,32,No,Organic,34.5,3,0
CMP-1016,Soylent Corp,SP-02,Priya Menon,Mid,SaaS,5,Yes,Paid,5.5,16,1
